fips,car_truck_van,public_transit_total,bus,trolley,subway,railroad,ferryboat,taxicab,motorcycle,bicycle,walked,other_means,worked_at_home
421010101007,160.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010107001,10.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
421010107004,106.0,114.0,104.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
421010107002,118.0,188.0,146.0,0.0,42.0,0.0,0.0,0.0,0.0,5.0,0.0,64.0,0.0
421010107003,9.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
421010133002,223.0,164.0,55.0,0.0,109.0,0.0,0.0,18.0,0.0,50.0,61.0,16.0,29.0
421010133001,474.0,318.0,147.0,0.0,171.0,0.0,0.0,0.0,0.0,93.0,218.0,0.0,81.0
421010247005,58.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,35.0
421010247002,199.0,57.0,33.0,0.0,24.0,0.0,0.0,0.0,0.0,8.0,31.0,0.0,0.0
421010038004,283.0,78.0,67.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
421010038003,190.0,94.0,75.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0
421010038001,291.0,236.0,172.0,0.0,64.0,0.0,0.0,8.0,0.0,16.0,51.0,0.0,6.0
421010038002,219.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,9.0
421010125002,994.0,132.0,15.0,64.0,12.0,41.0,0.0,39.0,0.0,17.0,385.0,0.0,121.0
421010125001,157.0,70.0,22.0,0.0,40.0,8.0,0.0,0.0,0.0,80.0,327.0,0.0,26.0
421010125003,217.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,425.0,16.0,15.0
421010018001,192.0,115.0,81.0,0.0,25.0,9.0,0.0,0.0,0.0,135.0,220.0,0.0,61.0
421010018002,527.0,163.0,58.0,0.0,83.0,22.0,0.0,51.0,0.0,144.0,363.0,14.0,77.0
421010021002,417.0,319.0,243.0,5.0,61.0,10.0,0.0,0.0,5.0,26.0,144.0,5.0,84.0
421010021001,101.0,103.0,74.0,0.0,29.0,0.0,0.0,0.0,0.0,6.0,32.0,0.0,24.0
421010257001,612.0,219.0,32.0,0.0,40.0,147.0,0.0,9.0,0.0,27.0,11.0,37.0,37.0
421010033004,70.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,13.0
421010033006,100.0,141.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0
421010033003,127.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010033001,367.0,294.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,88.0
421010033002,95.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,30.0,0.0,0.0
421010040023,165.0,347.0,94.0,12.0,241.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0
421010040021,114.0,173.0,104.0,0.0,69.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
421010040024,344.0,85.0,32.0,0.0,53.0,0.0,0.0,0.0,0.0,21.0,81.0,0.0,0.0
421010040022,406.0,411.0,297.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
421010042012,574.0,284.0,207.0,0.0,51.0,26.0,0.0,0.0,0.0,28.0,129.0,0.0,0.0
421010203002,342.0,74.0,64.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
421010203001,126.0,176.0,90.0,0.0,67.0,19.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0
421010209004,408.0,68.0,29.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,13.0,6.0,70.0
421010208001,473.0,254.0,56.0,0.0,5.0,193.0,0.0,0.0,0.0,12.0,42.0,0.0,37.0
421010209003,313.0,120.0,64.0,0.0,19.0,37.0,0.0,0.0,0.0,0.0,11.0,0.0,52.0
421010209001,292.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,49.0
421010209002,163.0,75.0,65.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010207003,659.0,194.0,100.0,0.0,26.0,68.0,0.0,0.0,0.0,30.0,30.0,14.0,10.0
421010207002,454.0,72.0,18.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
421010207001,306.0,218.0,0.0,0.0,18.0,200.0,0.0,0.0,0.0,23.0,138.0,0.0,69.0
421010207004,581.0,296.0,60.0,0.0,49.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
421010184001,230.0,78.0,46.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
421010184002,627.0,73.0,36.0,0.0,5.0,32.0,0.0,0.0,0.0,0.0,33.0,10.0,8.0
421010307003,619.0,296.0,120.0,0.0,38.0,138.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
421010307001,211.0,96.0,79.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0
421010307002,396.0,62.0,36.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
421010312001,347.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,31.0
421010312002,786.0,47.0,23.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0
421010312003,504.0,104.0,79.0,0.0,25.0,0.0,0.0,0.0,0.0,23.0,36.0,0.0,6.0
421010231001,465.0,167.0,0.0,0.0,23.0,144.0,0.0,0.0,0.0,0.0,18.0,0.0,42.0
421010235001,465.0,84.0,51.0,0.0,2.0,31.0,0.0,0.0,0.0,19.0,0.0,0.0,52.0
421010019002,276.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,324.0,11.0,83.0
421010019003,146.0,174.0,141.0,0.0,33.0,0.0,0.0,0.0,0.0,40.0,270.0,0.0,0.0
421010019001,247.0,106.0,82.0,0.0,11.0,13.0,0.0,0.0,0.0,33.0,154.0,0.0,61.0
421010031006,87.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0
421010070004,55.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010070003,132.0,205.0,146.0,39.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010070001,136.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,8.0
421010070002,85.0,41.0,33.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0
421010070005,121.0,95.0,93.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010080002,177.0,260.0,173.0,53.0,30.0,4.0,0.0,0.0,0.0,91.0,65.0,9.0,16.0
421010080004,97.0,270.0,231.0,0.0,30.0,9.0,0.0,7.0,0.0,10.0,13.0,26.0,0.0
421010080003,213.0,38.0,23.0,0.0,15.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,12.0
421010210001,380.0,139.0,12.0,0.0,0.0,127.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
421010210004,624.0,130.0,85.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,226.0,0.0,25.0
421010210002,266.0,90.0,44.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
421010210003,392.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
421010210005,627.0,128.0,26.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,38.0,0.0,43.0
421010347021,928.0,128.0,77.0,0.0,13.0,38.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0
421010147002,88.0,286.0,166.0,0.0,65.0,55.0,0.0,14.0,0.0,38.0,145.0,0.0,32.0
421010147001,321.0,156.0,101.0,0.0,55.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,17.0
421010156002,35.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,0.0
421010156001,227.0,130.0,100.0,0.0,24.0,6.0,0.0,0.0,0.0,12.0,14.0,0.0,0.0
421010163001,85.0,107.0,11.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
421010163003,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010163002,132.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
421010163004,177.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,7.0,51.0,9.0,40.0
421010178002,147.0,157.0,82.0,0.0,55.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010278004,154.0,161.0,51.0,0.0,77.0,33.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
421010278001,318.0,169.0,89.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,59.0
421010278002,67.0,188.0,149.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,28.0
421010278003,209.0,146.0,99.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010282002,362.0,124.0,85.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
421010282003,595.0,250.0,179.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
421010282001,246.0,221.0,184.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
421010288003,201.0,107.0,93.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0
421010288001,220.0,151.0,135.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,31.0
421010288002,299.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
421010298002,81.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,37.0
421010298004,417.0,106.0,74.0,0.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
421010298003,152.0,56.0,34.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
421010298001,572.0,93.0,54.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
421010298005,89.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
421010329004,219.0,40.0,34.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0
421010329003,247.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0
421010329005,317.0,40.0,14.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010329001,38.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010329002,109.0,167.0,95.0,56.0,0.0,16.0,0.0,0.0,0.0,6.0,36.0,0.0,0.0
421010348022,394.0,32.0,10.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
421010348023,660.0,19.0,0.0,0.0,1.0,18.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
421010348021,1079.0,184.0,82.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010348033,418.0,43.0,9.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
421010348032,929.0,54.0,26.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0
421010348031,388.0,50.0,32.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,11.0,0.0,18.0
421010245001,238.0,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
421010245004,102.0,102.0,74.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,39.0,0.0,36.0
421010245002,119.0,33.0,21.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,31.0
421010254004,389.0,183.0,25.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
421010254001,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
421010254002,367.0,132.0,86.0,0.0,22.0,24.0,0.0,0.0,0.0,0.0,62.0,0.0,29.0
421010254003,178.0,133.0,59.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,12.0,42.0,19.0
421010260002,310.0,55.0,45.0,0.0,0.0,10.0,0.0,8.0,0.0,0.0,1.0,0.0,7.0
421010260003,365.0,183.0,120.0,0.0,32.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
421010260001,136.0,37.0,22.0,0.0,0.0,15.0,0.0,0.0,66.0,0.0,4.0,0.0,14.0
421010263021,469.0,271.0,225.0,0.0,46.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
421010263022,448.0,114.0,0.0,0.0,93.0,21.0,0.0,0.0,0.0,0.0,143.0,0.0,20.0
421010263023,146.0,248.0,142.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010382002,228.0,93.0,47.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,46.0
421010382001,346.0,33.0,23.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
421010382003,97.0,107.0,45.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
421010380001,370.0,86.0,24.0,0.0,62.0,0.0,0.0,0.0,0.0,21.0,0.0,15.0,0.0
421010380002,247.0,36.0,22.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
421010381001,195.0,36.0,29.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0
421010178003,20.0,84.0,84.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,65.0,0.0
421010178007,162.0,121.0,81.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,14.0
421010178004,74.0,50.0,23.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
421010178006,13.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010178001,152.0,171.0,135.0,0.0,0.0,36.0,0.0,0.0,0.0,6.0,65.0,0.0,0.0
421010178005,40.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,32.0,0.0
421010197004,108.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0
421010197001,66.0,230.0,157.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010197005,77.0,148.0,116.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010197006,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010197002,62.0,36.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
421010197003,122.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,86.0
421010200002,82.0,86.0,78.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
421010200001,37.0,87.0,58.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0
421010108001,41.0,37.0,27.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
421010108002,143.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,10.0,0.0
421010108003,172.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,65.0,0.0
421010108004,99.0,176.0,138.0,0.0,38.0,0.0,0.0,0.0,0.0,34.0,33.0,36.0,0.0
421010108005,81.0,81.0,70.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
421010263024,547.0,220.0,206.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010264004,959.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010264001,119.0,147.0,40.0,48.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010264006,230.0,101.0,58.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010264002,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010264005,321.0,65.0,20.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0
421010264007,147.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010264003,96.0,57.0,15.0,0.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010271001,301.0,126.0,63.0,2.0,37.0,24.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
421010271002,345.0,78.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
421010271003,179.0,61.0,37.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,28.0
421010240004,187.0,73.0,9.0,0.0,22.0,42.0,0.0,0.0,0.0,0.0,26.0,8.0,9.0
421010240003,69.0,43.0,32.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010240001,428.0,337.0,62.0,0.0,151.0,124.0,0.0,0.0,0.0,0.0,4.0,0.0,60.0
421010240002,309.0,105.0,27.0,0.0,25.0,53.0,0.0,0.0,0.0,7.0,61.0,0.0,0.0
421010281002,252.0,130.0,50.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
421010281001,415.0,376.0,291.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010281003,177.0,177.0,134.0,0.0,19.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
421010283001,132.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010283003,140.0,80.0,56.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010283005,288.0,27.0,13.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
421010283006,122.0,116.0,90.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,22.0
421010283007,129.0,82.0,49.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010283002,15.0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010283004,332.0,189.0,127.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
421010308004,657.0,99.0,18.0,0.0,40.0,41.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
421010308002,472.0,45.0,26.0,0.0,11.0,8.0,0.0,7.0,0.0,0.0,18.0,0.0,0.0
421010308003,616.0,82.0,67.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
421010308001,293.0,41.0,32.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010310006,482.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,32.0,0.0
421010310005,549.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
421010310007,282.0,88.0,51.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0
421010310001,327.0,104.0,84.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010310003,284.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010310004,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0
421010310002,530.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0
421010153004,127.0,186.0,93.0,0.0,74.0,19.0,0.0,9.0,0.0,19.0,215.0,0.0,14.0
421010153002,47.0,89.0,15.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0
421010153001,111.0,44.0,9.0,0.0,35.0,0.0,0.0,0.0,0.0,4.0,50.0,5.0,27.0
421010153003,113.0,99.0,68.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
421010157003,214.0,142.0,29.0,0.0,92.0,21.0,0.0,0.0,6.0,24.0,41.0,0.0,11.0
421010157002,240.0,145.0,71.0,0.0,74.0,0.0,0.0,0.0,0.0,125.0,78.0,0.0,1.0
421010157001,152.0,200.0,166.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
421010160003,521.0,240.0,132.0,0.0,75.0,33.0,0.0,0.0,25.0,0.0,64.0,0.0,44.0
421010160002,340.0,93.0,40.0,0.0,53.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0
421010160004,232.0,152.0,96.0,0.0,56.0,0.0,0.0,0.0,0.0,7.0,64.0,0.0,24.0
421010160005,357.0,66.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
421010160006,313.0,60.0,0.0,0.0,36.0,24.0,0.0,0.0,0.0,59.0,26.0,0.0,11.0
421010160007,335.0,64.0,53.0,0.0,11.0,0.0,0.0,0.0,0.0,19.0,46.0,0.0,36.0
421010160001,191.0,67.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
421010168003,146.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010168002,124.0,75.0,47.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010168001,89.0,138.0,130.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010168006,155.0,93.0,45.0,0.0,37.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010168004,30.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010168005,17.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0
421010177023,80.0,96.0,64.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
421010177022,69.0,69.0,42.0,0.0,27.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,37.0
421010177011,178.0,24.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
421010177012,89.0,255.0,190.0,0.0,21.0,44.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0
421010177013,98.0,184.0,112.0,0.0,9.0,63.0,0.0,0.0,0.0,0.0,33.0,0.0,31.0
421010356021,582.0,49.0,20.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010356022,980.0,168.0,54.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
421010316006,295.0,69.0,61.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
421010202005,114.0,111.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010202002,64.0,88.0,52.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010202006,121.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010202003,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010202004,25.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010202001,76.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
421010149001,89.0,84.0,75.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
421010347022,314.0,54.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0
421010347023,373.0,82.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0
421010266006,160.0,33.0,16.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010266001,234.0,95.0,52.0,0.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
421010266002,212.0,169.0,157.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010266003,191.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
421010266008,344.0,128.0,111.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010266004,189.0,86.0,48.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
421010266005,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
421010266007,208.0,79.0,48.0,15.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010104003,153.0,139.0,94.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,30.0
421010390002,371.0,107.0,76.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010390003,305.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
421010390007,263.0,261.0,187.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,30.0
421010390008,164.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,59.0
421010390001,311.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010390004,148.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0
421010390005,155.0,136.0,124.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,31.0,36.0,0.0
421010378003,436.0,122.0,93.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,40.0
421010378002,101.0,67.0,28.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
421010378001,318.0,137.0,47.0,0.0,65.0,25.0,0.0,0.0,35.0,77.0,36.0,7.0,27.0
421010377003,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421010377002,401.0,329.0,282.0,0.0,18.0,29.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0
421010377001,197.0,74.0,41.0,0.0,28.0,5.0,0.0,0.0,0.0,0.0,318.0,0.0,97.0
421010342002,677.0,129.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
421010361001,275.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,12.0,5.0
421010335001,484.0,91.0,31.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
421010335003,347.0,142.0,17.0,0.0,36.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
421010335002,600.0,25.0,13.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
421010341003,405.0,52.0,17.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
